약품명,업체명,규격,전문일반구분,특수관리약품구분,ATC코드,품목기준코드,운전위험등급,매칭성분,약물분류
아젤틴정(아젤라스틴염산염),태극제약(주),1밀리그램,전문의약품,해당사항없음,R06AX19,201307778.0,운전주의,아젤라스틴,항히스타민제(2세대)
아젭틴비액(아젤라스틴염산염),부광약품(주),10밀리리터,전문의약품,해당사항없음,R01AC03,199301718.0,운전주의,아젤라스틴,항히스타민제(2세대)
아젭틴점안액(염산아젤라스틴),부광약품(주),없음,전문의약품,해당사항없음,,200307784.0,운전주의,아젤라스틴,항히스타민제(2세대)
아테나정50밀리그램(아테놀롤),(주)테라젠이텍스,50밀리그램,전문의약품,해당사항없음,C07AB03,200402399.0,운전주의,아테놀롤,베타차단제
아테날정(아테놀롤),성원애드콕제약(주),50밀리그램,전문의약품,해당사항없음,C07AB03,200404611.0,운전주의,아테놀롤,베타차단제
아테노린정25밀리그램(아테놀롤)(수출용),명인제약(주),25밀리그램,전문의약품,해당사항없음,C07AB03,199400865.0,운전주의,아테놀롤,베타차단제
아테노린정50밀리그램(아테놀롤),명인제약(주),50밀리그램,전문의약품,해당사항없음,C07AB03,198500613.0,운전주의,아테놀롤,베타차단제
아테놀민정50밀리그램(아테놀롤),주식회사 제뉴원사이언스,50밀리그램,전문의약품,해당사항없음,C07AB03,200404669.0,운전주의,아테놀롤,베타차단제
아테로날정(아테놀롤),(주)동구바이오제약,50밀리그램,전문의약품,해당사항없음,C07AB03,200301054.0,운전주의,아테놀롤,베타차단제
아테로민정(아테놀롤),진양제약(주),50밀리그램,전문의약품,해당사항없음,,200301029.0,운전주의,아테놀롤,베타차단제
아테론에스정25밀리그람(에스아테놀롤)(수출용),영일제약(주),25밀리그램,전문의약품,해당사항없음,C07AB11,200604270.0,운전주의,아테놀롤,베타차단제
아테롤정50밀리그램(아테놀롤),안국약품(주),50밀리그램,전문의약품,해당사항없음,C07AB03,201903117.0,운전주의,아테놀롤,베타차단제
아테릴정50밀리그램(아테놀롤),안국뉴팜(주),50밀리그램,전문의약품,해당사항없음,C07AB03,201903111.0,운전주의,아테놀롤,베타차단제
아텐정(아테놀롤),오스틴제약(주),50밀리그램,전문의약품,해당사항없음,C07AB03,200301480.0,운전주의,아테놀롤,베타차단제
아토닉에스정25밀리그램(에스아테놀롤),대한뉴팜(주),25밀리그램,전문의약품,해당사항없음,C07AB11,200604368.0,운전주의,아테놀롤,베타차단제
아토모테라캡슐18밀리그램(아토목세틴염산염),고려제약(주),18밀리그램,전문의약품,해당사항없음,N06BA09,201301691.0,운전주의,아토목세틴,ADHD치료제
아토모테라캡슐25밀리그램(아토목세틴염산염),고려제약(주),25밀리그램,전문의약품,해당사항없음,N06BA09,201301693.0,운전주의,아토목세틴,ADHD치료제
아토모테라캡슐40밀리그램(아토목세틴염산염),고려제약(주),40밀리그램,전문의약품,해당사항없음,N06BA09,201301692.0,운전주의,아토목세틴,ADHD치료제
아토목신캡슐10밀리그램(아토목세틴염산염),명인제약(주),10밀리그램,전문의약품,해당사항없음,N06BA09,201401189.0,운전주의,아토목세틴,ADHD치료제
아토목신캡슐18밀리그램(아토목세틴염산염),명인제약(주),18밀리그램,전문의약품,해당사항없음,N06BA09,201309921.0,운전주의,아토목세틴,ADHD치료제
아토목신캡슐25밀리그램(아토목세틴염산염),명인제약(주),25밀리그램,전문의약품,해당사항없음,N06BA09,201309920.0,운전주의,아토목세틴,ADHD치료제
아토목신캡슐40밀리그램(아토목세틴염산염),명인제약(주),40밀리그램,전문의약품,해당사항없음,N06BA09,201307635.0,운전주의,아토목세틴,ADHD치료제
아토목신캡슐60밀리그램(아토목세틴염산염),명인제약(주),60밀리그램,전문의약품,해당사항없음,N06BA09,201401190.0,운전주의,아토목세틴,ADHD치료제
아토목신캡슐80밀리그램(아토목세틴염산염),명인제약(주),91.42밀리그램,전문의약품,해당사항없음,N06BA09,201404924.0,운전주의,아토목세틴,ADHD치료제
아토세라시럽4mg/mL(아토목세틴염산염),한미약품(주),없음,전문의약품,해당사항없음,N06BA09,201701613.0,운전주의,아토목세틴,ADHD치료제
아토세라캡슐10밀리그램(아토목세틴염산염),한미약품(주),10밀리그램,전문의약품,해당사항없음,N06BA09,201401396.0,운전주의,아토목세틴,ADHD치료제
아토세라캡슐10밀리그램(아토목세틴염산염)&nbsp;,한미약품(주),10밀리그램,전문의약품,해당사항없음,N06BA09,201401396.0,운전주의,아토목세틴,ADHD치료제
아토세라캡슐18밀리그램(아토목세틴염산염),한미약품(주),18밀리그램,전문의약품,해당사항없음,N06BA09,201401395.0,운전주의,아토목세틴,ADHD치료제
아토세라캡슐18밀리그램(아토목세틴염산염)&nbsp;,한미약품(주),18밀리그램,전문의약품,해당사항없음,N06BA09,201401395.0,운전주의,아토목세틴,ADHD치료제
아토세라캡슐25밀리그램(아토목세틴염산염),한미약품(주),25밀리그램,전문의약품,해당사항없음,N06BA09,201401394.0,운전주의,아토목세틴,ADHD치료제
아토세라캡슐40밀리그램(아토목세틴염산염),한미약품(주),40밀리그램,전문의약품,해당사항없음,N06BA09,201401378.0,운전주의,아토목세틴,ADHD치료제
아트렉스캡슐10mg(아토목세틴염산염)(수출용),명문제약(주),11.43밀리그램,전문의약품,해당사항없음,N06BA09,201400959.0,운전주의,아토목세틴,ADHD치료제
아트렉스캡슐18밀리그램(아토목세틴염산염)(수출용),명문제약(주),20.57밀리그램,전문의약품,해당사항없음,N06BA09,201400963.0,운전주의,아토목세틴,ADHD치료제
아트렉스캡슐25밀리그램(아토목세틴염산염)(수출용),명문제약(주),28.57밀리그램,전문의약품,해당사항없음,N06BA09,201400960.0,운전주의,아토목세틴,ADHD치료제
아트렉스캡슐40mg(아토목세틴염산염)(수출용),명문제약(주),45.71밀리그램,전문의약품,해당사항없음,N06BA09,201400958.0,운전주의,아토목세틴,ADHD치료제
아트렉스캡슐60밀리그램(아토목세틴염산염)(수출용),명문제약(주),68.56밀리그램,전문의약품,해당사항없음,N06BA09,201400964.0,운전주의,아토목세틴,ADHD치료제
아틴정(아젤라스틴염산염),한국프라임제약(주),1밀리그램,전문의약품,해당사항없음,R06AX19,200404059.0,운전주의,아젤라스틴,항히스타민제(2세대)
안국둘록세틴캡슐30밀리그램(둘록세틴염산염),안국약품(주),176.47밀리그램,전문의약품,해당사항없음,N06AX21,201501678.0,운전주의,둘록세틴,SNRI
안국둘록세틴캡슐60밀리그램(둘록세틴염산염),안국약품(주),352.94밀리그램,전문의약품,해당사항없음,N06AX21,201501679.0,운전주의,둘록세틴,SNRI
안국카르베딜롤정12.5밀리그램,안국약품(주),12.5밀리그램,전문의약품,해당사항없음,C07AG02,200702195.0,운전주의,카르베딜롤,베타차단제
안국카르베딜롤정25밀리그램,안국약품(주),25밀리그램,전문의약품,해당사항없음,C07AG02,200300800.0,운전주의,카르베딜롤,베타차단제
안나카주사액10%(제일벤조산나트륨카페인주)(수출용),(주)제일제약,2밀리리터,전문의약품,해당사항없음,R07AB,195700016.0,운전주의,카페인,각성제
안나카주사액20%(제일벤조산나트륨카페인주)(수출용),(주)제일제약,2밀리리터,전문의약품,해당사항없음,R07AB,195700015.0,운전주의,카페인,각성제
안진아스피린정,한국넬슨제약(주),500밀리그램,일반의약품,해당사항없음,,198701236.0,운전주의,아스피린,진통소염제
안테비놀정(아테놀롤)(수출용),한국유니온제약(주),50밀리그램,전문의약품,해당사항없음,C07AB03,198801068.0,운전주의,아테놀롤,베타차단제
안티타민정(아젤라스틴염산염),주식회사케이에스제약,1밀리그램,전문의약품,해당사항없음,R06AX19,201908092.0,운전주의,아젤라스틴,항히스타민제(2세대)
알드라민정(세티리진염산염),익수제약(주),10밀리그램,일반의약품,해당사항없음,R06AE07,200905228.0,운전주의,세티리진,항히스타민제(2세대)
알딘정(로라타딘)(수출용)(수출명:아타딘정),(주)한국파마,10밀리그램,전문의약품,해당사항없음,R06AX13,200501565.0,운전주의,로라타딘,항히스타민제(2세대)
알라스틴정(염산아젤라스틴),(주)한국파비스바이오텍,1밀리그램,전문의약품,해당사항없음,R06AX19,200502230.0,운전주의,아젤라스틴,항히스타민제(2세대)
알라스틴정(염산아젤라스틴),(주)한국파비스제약,1밀리그램,전문의약품,해당사항없음,R06AX19,200502230.0,운전주의,아젤라스틴,항히스타민제(2세대)
알라타딘시럽(로라타딘),동광제약(주),없음,일반의약품,해당사항없음,R06AX13,200500209.0,운전주의,로라타딘,항히스타민제(2세대)
알러겐정(염산펙소페나딘),(주)메디카코리아,180밀리그램,전문의약품,해당사항없음,,200401340.0,운전주의,펙소페나딘,항히스타민제(2세대)
알러나딘정120밀리그램(펙소페나딘염산염),경남제약(주),120밀리그램,일반의약품,해당사항없음,R06AX26,202401687.0,운전주의,펙소페나딘,항히스타민제(2세대)
알러딘정(염산펙소페나딘),구주제약(주),없음,전문의약품,해당사항없음,,200708099.0,운전주의,펙소페나딘,항히스타민제(2세대)
알러딘정(펙소페나딘염산염),(주)휴온스,120밀리그램,일반의약품,해당사항없음,R06AX26,200806365.0,운전주의,펙소페나딘,항히스타민제(2세대)
알러반액(레보세티리진염산염),제이더블유신약(주),없음,전문의약품,해당사항없음,R06AE09,200806893.0,운전주의,세티리진,항히스타민제(2세대)
알러반정(레보세티리진염산염),제이더블유신약(주),5밀리그램,전문의약품,해당사항없음,R06AE09,200804798.0,운전주의,세티리진,항히스타민제(2세대)
알러비스정120밀리그램(펙소페나딘염산염),(주)넥스팜코리아,120밀리그램,일반의약품,해당사항없음,R06AX26,202401023.0,운전주의,펙소페나딘,항히스타민제(2세대)
알러비스정60밀리그램(펙소페나딘염산염),(주)넥스팜코리아,60밀리그램,일반의약품,해당사항없음,R06AX26,202401028.0,운전주의,펙소페나딘,항히스타민제(2세대)
알러비정(세티리진염산염),태극제약(주),10밀리그램,일반의약품,해당사항없음,R06AE07,201602714.0,운전주의,세티리진,항히스타민제(2세대)
알러비정(세티리진염산염),제이에스제약(주),10밀리그램,일반의약품,해당사항없음,R06AE07,201602714.0,운전주의,세티리진,항히스타민제(2세대)
알러빅연질캡슐(세티리진염산염),(주)유한메디카,10밀리그램,일반의약품,해당사항없음,R06AE07,201606273.0,운전주의,세티리진,항히스타민제(2세대)
알러샷연질캡슐(세티리진염산염),(주)녹십자,10밀리그램,일반의약품,해당사항없음,R06AE07,200906254.0,운전주의,세티리진,항히스타민제(2세대)
알러세틴정(레보세티리진염산염),구주제약(주),5밀리그램,전문의약품,해당사항없음,R06AE09,201406135.0,운전주의,세티리진,항히스타민제(2세대)
알러스탑정(세티리진염산염),(주)일화,10밀리그램,일반의약품,해당사항없음,R06AE07,200400812.0,운전주의,세티리진,항히스타민제(2세대)
알러스틴내복액(에바스틴),삼아제약(주),1밀리리터,전문의약품,해당사항없음,,200200656.0,운전주의,에바스틴,항히스타민제(2세대)
알러엔연질캡슐(세티리진염산염),한국프라임제약(주),10밀리그램,일반의약품,해당사항없음,R06AE07,201603775.0,운전주의,세티리진,항히스타민제(2세대)
알러잘액(레보세티리진염산염),(주)서울제약,없음,전문의약품,해당사항없음,R06AE09,200806851.0,운전주의,세티리진,항히스타민제(2세대)
알러잘정(레보세티리진염산염),(주)서울제약,5밀리그램,전문의약품,해당사항없음,R06AE09,200803201.0,운전주의,세티리진,항히스타민제(2세대)
알러젯연질캡슐(펙소페나딘염산염),(주)녹십자,60밀리그램,일반의약품,해당사항없음,R06AX26,202302768.0,운전주의,펙소페나딘,항히스타민제(2세대)
